"","learn method","mmce","acc","auc","ce"
"672","classif.svm",0.123287671232877,0.876712328767123,0.622222222222222,0.244444444444444
"673","classif.gbm",0.136986301369863,0.863013698630137,0.808730158730159,0.617460317460317
"674","classif.lda",0.0958904109589041,0.904109589041096,0.83968253968254,0.679365079365079
"675","classif.mlp",0.136986301369863,0.863013698630137,0.520634920634921,0.0412698412698413
"676","classif.randomForest",0.123287671232877,0.876712328767123,0.820634920634921,0.641269841269841
"677","classif.rpart",0.123287671232877,0.876712328767123,0.742857142857143,0.485714285714286
"678","classif.glmnet",0.10958904109589,0.89041095890411,0.826984126984127,0.653968253968254
"679","classif.nnet",0.150684931506849,0.849315068493151,0.754761904761905,0.509523809523809
"680","classif.multinom",0.10958904109589,0.89041095890411,0.841269841269841,0.682539682539683
"681","classif.naiveBayes",0.166666666666667,0.833333333333333,0.817741935483871,0.635483870967742
"682","classif.svm",0.125,0.875,0.664516129032258,0.329032258064516
"683","classif.gbm",0.138888888888889,0.861111111111111,0.812096774193548,0.624193548387097
"684","classif.lda",0.138888888888889,0.861111111111111,0.851612903225806,0.703225806451613
"685","classif.mlp",0.138888888888889,0.861111111111111,0.233870967741935,-0.532258064516129
"686","classif.randomForest",0.138888888888889,0.861111111111111,0.831451612903226,0.662903225806452
"687","classif.rpart",0.222222222222222,0.777777777777778,0.591129032258065,0.182258064516129
"688","classif.glmnet",0.111111111111111,0.888888888888889,0.861290322580645,0.72258064516129
"689","classif.nnet",0.138888888888889,0.861111111111111,0.758870967741936,0.517741935483871
"690","classif.multinom",0.125,0.875,0.851612903225806,0.703225806451613
"691","classif.naiveBayes",0.178082191780822,0.821917808219178,0.782986111111111,0.565972222222222
"692","classif.svm",0.136986301369863,0.863013698630137,0.644097222222222,0.288194444444444
"693","classif.gbm",0.123287671232877,0.876712328767123,0.842881944444444,0.685763888888889
"694","classif.lda",0.136986301369863,0.863013698630137,0.854166666666667,0.708333333333333
"695","classif.mlp",0.123287671232877,0.876712328767123,0.84375,0.6875
"696","classif.randomForest",0.150684931506849,0.849315068493151,0.755208333333333,0.510416666666667
"697","classif.rpart",0.123287671232877,0.876712328767123,0.760416666666667,0.520833333333333
"698","classif.glmnet",0.123287671232877,0.876712328767123,0.854166666666667,0.708333333333333
"699","classif.nnet",0.123287671232877,0.876712328767123,0.782986111111111,0.565972222222222
"700","classif.multinom",0.123287671232877,0.876712328767123,0.854166666666667,0.708333333333333
"701","classif.naiveBayes",0.222222222222222,0.777777777777778,0.752463054187192,0.504926108374384
"702","classif.svm",0.208333333333333,0.791666666666667,0.364532019704433,-0.270935960591133
"703","classif.gbm",0.194444444444444,0.805555555555556,0.82820197044335,0.6564039408867
"704","classif.lda",0.208333333333333,0.791666666666667,0.830049261083744,0.660098522167488
"705","classif.mlp",0.194444444444444,0.805555555555556,0.396551724137931,-0.206896551724138
"706","classif.randomForest",0.236111111111111,0.763888888888889,0.7814039408867,0.562807881773399
"707","classif.rpart",0.25,0.75,0.71551724137931,0.431034482758621
"708","classif.glmnet",0.222222222222222,0.777777777777778,0.823891625615764,0.647783251231527
"709","classif.nnet",0.194444444444444,0.805555555555556,0.717364532019704,0.434729064039409
"710","classif.multinom",0.208333333333333,0.791666666666667,0.82512315270936,0.650246305418719
"711","classif.naiveBayes",0.222222222222222,0.777777777777778,0.813786008230453,0.627572016460905
"712","classif.svm",0.222222222222222,0.777777777777778,0.712962962962963,0.425925925925926
"713","classif.gbm",0.25,0.75,0.803497942386831,0.606995884773663
"714","classif.lda",0.208333333333333,0.791666666666667,0.809670781893004,0.619341563786008
"715","classif.mlp",0.25,0.75,0.388888888888889,-0.222222222222222
"716","classif.randomForest",0.236111111111111,0.763888888888889,0.786522633744856,0.573045267489712
"717","classif.rpart",0.263888888888889,0.736111111111111,0.68261316872428,0.36522633744856
"718","classif.glmnet",0.208333333333333,0.791666666666667,0.801440329218107,0.602880658436214
"719","classif.nnet",0.25,0.75,0.731481481481482,0.462962962962963
"720","classif.multinom",0.208333333333333,0.791666666666667,0.806584362139918,0.613168724279835
"721","classif.naiveBayes",0.180555555555556,0.819444444444444,0.681034482758621,0.362068965517241
"722","classif.svm",0.194444444444444,0.805555555555556,0.620689655172414,0.241379310344828
"723","classif.gbm",0.194444444444444,0.805555555555556,0.67179802955665,0.3435960591133
"724","classif.lda",0.208333333333333,0.791666666666667,0.726600985221675,0.45320197044335
"725","classif.mlp",0.194444444444444,0.805555555555556,0.572660098522167,0.145320197044335
"726","classif.randomForest",0.208333333333333,0.791666666666667,0.698891625615764,0.397783251231527
"727","classif.rpart",0.236111111111111,0.763888888888889,0.512315270935961,0.0246305418719213
"728","classif.glmnet",0.194444444444444,0.805555555555556,0.702586206896552,0.405172413793103
"729","classif.nnet",0.194444444444444,0.805555555555556,0.692118226600985,0.38423645320197
"730","classif.multinom",0.208333333333333,0.791666666666667,0.727832512315271,0.455665024630542
"731","classif.naiveBayes",0.191780821917808,0.808219178082192,0.640710382513661,0.281420765027322
"732","classif.svm",0.178082191780822,0.821917808219178,0.48224043715847,-0.0355191256830601
"733","classif.gbm",0.164383561643836,0.835616438356164,0.679644808743169,0.359289617486339
"734","classif.lda",0.191780821917808,0.808219178082192,0.702185792349727,0.404371584699454
"735","classif.mlp",0.164383561643836,0.835616438356164,0.704918032786885,0.409836065573771
"736","classif.randomForest",0.164383561643836,0.835616438356164,0.74931693989071,0.498633879781421
"737","classif.rpart",0.178082191780822,0.821917808219178,0.609972677595628,0.219945355191257
"738","classif.glmnet",0.178082191780822,0.821917808219178,0.697404371584699,0.394808743169399
"739","classif.nnet",0.164383561643836,0.835616438356164,0.729508196721312,0.459016393442623
"740","classif.multinom",0.191780821917808,0.808219178082192,0.704918032786885,0.409836065573771
"741","classif.naiveBayes",0.0972222222222222,0.902777777777778,0.767164179104478,0.534328358208955
"742","classif.svm",0.0694444444444444,0.930555555555556,0.844776119402985,0.68955223880597
"743","classif.gbm",0.0694444444444444,0.930555555555556,0.717910447761194,0.435820895522388
"744","classif.lda",0.0694444444444444,0.930555555555556,0.722388059701493,0.444776119402985
"745","classif.mlp",0.0694444444444444,0.930555555555556,0.470149253731343,-0.0597014925373134
"746","classif.randomForest",0.125,0.875,0.732835820895522,0.465671641791045
"747","classif.rpart",0.138888888888889,0.861111111111111,0.683582089552239,0.367164179104478
"748","classif.glmnet",0.0833333333333333,0.916666666666667,0.749253731343284,0.498507462686567
"749","classif.nnet",0.0833333333333333,0.916666666666667,0.677611940298507,0.355223880597015
"750","classif.multinom",0.0694444444444444,0.930555555555556,0.719402985074627,0.438805970149254
"751","classif.naiveBayes",0.166666666666667,0.833333333333333,0.701940035273369,0.403880070546737
"752","classif.svm",0.125,0.875,0.529100529100529,0.0582010582010581
"753","classif.gbm",0.125,0.875,0.792768959435626,0.585537918871252
"754","classif.lda",0.152777777777778,0.847222222222222,0.791887125220459,0.583774250440917
"755","classif.mlp",0.125,0.875,0.626102292768959,0.252204585537919
"756","classif.randomForest",0.111111111111111,0.888888888888889,0.796296296296296,0.592592592592593
"757","classif.rpart",0.111111111111111,0.888888888888889,0.706349206349206,0.412698412698413
"758","classif.glmnet",0.125,0.875,0.827160493827161,0.654320987654321
"759","classif.nnet",0.138888888888889,0.861111111111111,0.76984126984127,0.53968253968254
"760","classif.multinom",0.138888888888889,0.861111111111111,0.784832451499118,0.569664902998236
"761","classif.naiveBayes",0.152777777777778,0.847222222222222,0.849193548387097,0.698387096774194
"762","classif.svm",0.138888888888889,0.861111111111111,0.700806451612903,0.401612903225806
"763","classif.gbm",0.138888888888889,0.861111111111111,0.833064516129032,0.666129032258064
"764","classif.lda",0.111111111111111,0.888888888888889,0.833064516129032,0.666129032258064
"765","classif.mlp",0.138888888888889,0.861111111111111,0.283064516129032,-0.433870967741935
"766","classif.randomForest",0.125,0.875,0.79758064516129,0.595161290322581
"767","classif.rpart",0.0833333333333333,0.916666666666667,0.850806451612903,0.701612903225806
"768","classif.glmnet",0.0972222222222222,0.902777777777778,0.824193548387097,0.648387096774194
"769","classif.nnet",0.138888888888889,0.861111111111111,0.718548387096774,0.437096774193548
"770","classif.multinom",0.0972222222222222,0.902777777777778,0.837903225806452,0.675806451612903
"771","classif.naiveBayes",0.178082191780822,0.821917808219178,0.812698412698413,0.625396825396825
"772","classif.svm",0.136986301369863,0.863013698630137,0.579365079365079,0.158730158730159
"773","classif.gbm",0.136986301369863,0.863013698630137,0.868253968253968,0.736507936507937
"774","classif.lda",0.123287671232877,0.876712328767123,0.834920634920635,0.66984126984127
"775","classif.mlp",0.136986301369863,0.863013698630137,0.48015873015873,-0.0396825396825397
"776","classif.randomForest",0.0958904109589041,0.904109589041096,0.853968253968254,0.707936507936508
"777","classif.rpart",0.10958904109589,0.89041095890411,0.869047619047619,0.738095238095238
"778","classif.glmnet",0.136986301369863,0.863013698630137,0.852380952380952,0.704761904761905
"779","classif.nnet",0.136986301369863,0.863013698630137,0.742063492063492,0.484126984126984
"780","classif.multinom",0.136986301369863,0.863013698630137,0.828571428571429,0.657142857142857
"781","classif.naiveBayes",0.205479452054795,0.794520547945205,0.676190476190476,0.352380952380952
"782","classif.svm",0.150684931506849,0.849315068493151,0.426984126984127,-0.146031746031746
"783","classif.gbm",0.136986301369863,0.863013698630137,0.758730158730159,0.517460317460317
"784","classif.lda",0.123287671232877,0.876712328767123,0.801587301587302,0.603174603174603
"785","classif.mlp",0.136986301369863,0.863013698630137,0.303968253968254,-0.392063492063492
"786","classif.randomForest",0.164383561643836,0.835616438356164,0.734126984126984,0.468253968253968
"787","classif.rpart",0.136986301369863,0.863013698630137,0.584920634920635,0.16984126984127
"788","classif.glmnet",0.10958904109589,0.89041095890411,0.787301587301587,0.574603174603175
"789","classif.nnet",0.136986301369863,0.863013698630137,0.773015873015873,0.546031746031746
"790","classif.multinom",0.123287671232877,0.876712328767123,0.795238095238095,0.59047619047619
"791","classif.naiveBayes",0.194444444444444,0.805555555555556,0.744140625,0.48828125
"792","classif.svm",0.125,0.875,0.568359375,0.13671875
"793","classif.gbm",0.111111111111111,0.888888888888889,0.7080078125,0.416015625
"794","classif.lda",0.180555555555556,0.819444444444444,0.74609375,0.4921875
"795","classif.mlp",0.111111111111111,0.888888888888889,0.7265625,0.453125
"796","classif.randomForest",0.125,0.875,0.7861328125,0.572265625
"797","classif.rpart",0.125,0.875,0.6533203125,0.306640625
"798","classif.glmnet",0.125,0.875,0.763671875,0.52734375
"799","classif.nnet",0.111111111111111,0.888888888888889,0.7080078125,0.416015625
"800","classif.multinom",0.166666666666667,0.833333333333333,0.740234375,0.48046875
"801","classif.naiveBayes",0.191780821917808,0.808219178082192,0.758730158730159,0.517460317460317
"802","classif.svm",0.150684931506849,0.849315068493151,0.701587301587302,0.403174603174603
"803","classif.gbm",0.136986301369863,0.863013698630137,0.727777777777778,0.455555555555555
"804","classif.lda",0.164383561643836,0.835616438356164,0.777777777777778,0.555555555555556
"805","classif.mlp",0.136986301369863,0.863013698630137,0.661904761904762,0.323809523809524
"806","classif.randomForest",0.178082191780822,0.821917808219178,0.670634920634921,0.341269841269841
"807","classif.rpart",0.164383561643836,0.835616438356164,0.703968253968254,0.407936507936508
"808","classif.glmnet",0.164383561643836,0.835616438356164,0.749206349206349,0.498412698412698
"809","classif.nnet",0.136986301369863,0.863013698630137,0.69047619047619,0.380952380952381
"810","classif.multinom",0.164383561643836,0.835616438356164,0.782539682539683,0.565079365079365
"811","classif.naiveBayes",0.194444444444444,0.805555555555556,0.76271186440678,0.525423728813559
"812","classif.svm",0.152777777777778,0.847222222222222,0.647979139504563,0.295958279009126
"813","classif.gbm",0.180555555555556,0.819444444444444,0.790743155149935,0.58148631029987
"814","classif.lda",0.152777777777778,0.847222222222222,0.792698826597132,0.585397653194263
"815","classif.mlp",0.180555555555556,0.819444444444444,0.279661016949153,-0.440677966101695
"816","classif.randomForest",0.166666666666667,0.833333333333333,0.842242503259452,0.684485006518905
"817","classif.rpart",0.194444444444444,0.805555555555556,0.711212516297262,0.422425032594524
"818","classif.glmnet",0.152777777777778,0.847222222222222,0.805736636245111,0.611473272490222
"819","classif.nnet",0.180555555555556,0.819444444444444,0.516949152542373,0.0338983050847457
"820","classif.multinom",0.152777777777778,0.847222222222222,0.784876140808344,0.569752281616688
"821","classif.naiveBayes",0.232876712328767,0.767123287671233,0.721491228070175,0.442982456140351
"822","classif.svm",0.219178082191781,0.780821917808219,0.49890350877193,-0.0021929824561403
"823","classif.gbm",0.219178082191781,0.780821917808219,0.807565789473684,0.615131578947368
"824","classif.lda",0.219178082191781,0.780821917808219,0.800438596491228,0.600877192982456
"825","classif.mlp",0.219178082191781,0.780821917808219,0.650219298245614,0.300438596491228
"826","classif.randomForest",0.205479452054795,0.794520547945205,0.716008771929825,0.432017543859649
"827","classif.rpart",0.232876712328767,0.767123287671233,0.556469298245614,0.112938596491228
"828","classif.glmnet",0.191780821917808,0.808219178082192,0.798245614035088,0.596491228070176
"829","classif.nnet",0.219178082191781,0.780821917808219,0.797697368421053,0.595394736842105
"830","classif.multinom",0.205479452054795,0.794520547945205,0.794956140350877,0.589912280701754
"831","classif.naiveBayes",0.208333333333333,0.791666666666667,0.724193548387097,0.448387096774194
"832","classif.svm",0.138888888888889,0.861111111111111,0.696774193548387,0.393548387096774
"833","classif.gbm",0.138888888888889,0.861111111111111,0.788709677419355,0.57741935483871
"834","classif.lda",0.166666666666667,0.833333333333333,0.761290322580645,0.52258064516129
"835","classif.mlp",0.138888888888889,0.861111111111111,0.637096774193548,0.274193548387097
"836","classif.randomForest",0.138888888888889,0.861111111111111,0.807258064516129,0.614516129032258
"837","classif.rpart",0.152777777777778,0.847222222222222,0.709677419354839,0.419354838709677
"838","classif.glmnet",0.152777777777778,0.847222222222222,0.798387096774194,0.596774193548387
"839","classif.nnet",0.222222222222222,0.777777777777778,0.701612903225806,0.403225806451613
"840","classif.multinom",0.138888888888889,0.861111111111111,0.756451612903226,0.512903225806452
"841","classif.naiveBayes",0.166666666666667,0.833333333333333,0.645161290322581,0.290322580645161
"842","classif.svm",0.138888888888889,0.861111111111111,0.683870967741935,0.367741935483871
"843","classif.gbm",0.138888888888889,0.861111111111111,0.729032258064516,0.458064516129032
"844","classif.lda",0.152777777777778,0.847222222222222,0.714516129032258,0.429032258064516
"845","classif.mlp",0.138888888888889,0.861111111111111,0.724193548387097,0.448387096774194
"846","classif.randomForest",0.138888888888889,0.861111111111111,0.761290322580645,0.52258064516129
"847","classif.rpart",0.152777777777778,0.847222222222222,0.724193548387097,0.448387096774194
"848","classif.glmnet",0.166666666666667,0.833333333333333,0.740322580645161,0.480645161290323
"849","classif.nnet",0.138888888888889,0.861111111111111,0.710483870967742,0.420967741935484
"850","classif.multinom",0.138888888888889,0.861111111111111,0.703225806451613,0.406451612903226
"851","classif.naiveBayes",0.125,0.875,0.766414141414141,0.532828282828283
"852","classif.svm",0.0694444444444444,0.930555555555556,0.761363636363636,0.522727272727273
"853","classif.gbm",0.0833333333333333,0.916666666666667,0.753787878787879,0.507575757575758
"854","classif.lda",0.111111111111111,0.888888888888889,0.733585858585859,0.467171717171717
"855","classif.mlp",0.0833333333333333,0.916666666666667,0.60479797979798,0.20959595959596
"856","classif.randomForest",0.0972222222222222,0.902777777777778,0.712121212121212,0.424242424242424
"857","classif.rpart",0.0833333333333333,0.916666666666667,0.617424242424242,0.234848484848485
"858","classif.glmnet",0.0972222222222222,0.902777777777778,0.738636363636364,0.477272727272727
"859","classif.nnet",0.0833333333333333,0.916666666666667,0.54040404040404,0.0808080808080809
"860","classif.multinom",0.111111111111111,0.888888888888889,0.733585858585859,0.467171717171717
"861","classif.naiveBayes",0.236111111111111,0.763888888888889,0.716666666666667,0.433333333333333
"862","classif.svm",0.166666666666667,0.833333333333333,0.643055555555556,0.286111111111111
"863","classif.gbm",0.166666666666667,0.833333333333333,0.738194444444444,0.476388888888889
"864","classif.lda",0.166666666666667,0.833333333333333,0.740277777777778,0.480555555555556
"865","classif.mlp",0.166666666666667,0.833333333333333,0.548611111111111,0.0972222222222223
"866","classif.randomForest",0.180555555555556,0.819444444444444,0.75,0.5
"867","classif.rpart",0.138888888888889,0.861111111111111,0.756944444444444,0.513888888888889
"868","classif.glmnet",0.138888888888889,0.861111111111111,0.727777777777778,0.455555555555555
"869","classif.nnet",0.166666666666667,0.833333333333333,0.611805555555556,0.223611111111111
"870","classif.multinom",0.152777777777778,0.847222222222222,0.743055555555556,0.486111111111111
"871","classif.naiveBayes",0.0972222222222222,0.902777777777778,0.74609375,0.4921875
"872","classif.svm",0.111111111111111,0.888888888888889,0.63671875,0.2734375
"873","classif.gbm",0.111111111111111,0.888888888888889,0.80859375,0.6171875
"874","classif.lda",0.0972222222222222,0.902777777777778,0.84375,0.6875
"875","classif.mlp",0.111111111111111,0.888888888888889,0.822265625,0.64453125
"876","classif.randomForest",0.111111111111111,0.888888888888889,0.8193359375,0.638671875
"877","classif.rpart",0.152777777777778,0.847222222222222,0.7080078125,0.416015625
"878","classif.glmnet",0.0972222222222222,0.902777777777778,0.861328125,0.72265625
"879","classif.nnet",0.111111111111111,0.888888888888889,0.7822265625,0.564453125
"880","classif.multinom",0.0972222222222222,0.902777777777778,0.83984375,0.6796875
"881","classif.naiveBayes",0.219178082191781,0.780821917808219,0.827586206896552,0.655172413793103
"882","classif.svm",0.205479452054795,0.794520547945205,0.485057471264368,-0.0298850574712644
"883","classif.gbm",0.205479452054795,0.794520547945205,0.871264367816092,0.742528735632184
"884","classif.lda",0.191780821917808,0.808219178082192,0.877011494252874,0.754022988505747
"885","classif.mlp",0.205479452054795,0.794520547945205,0.732183908045977,0.464367816091954
"886","classif.randomForest",0.205479452054795,0.794520547945205,0.814942528735632,0.629885057471264
"887","classif.rpart",0.232876712328767,0.767123287671233,0.709770114942529,0.419540229885057
"888","classif.glmnet",0.205479452054795,0.794520547945205,0.891954022988506,0.783908045977012
"889","classif.nnet",0.205479452054795,0.794520547945205,0.72816091954023,0.45632183908046
"890","classif.multinom",0.205479452054795,0.794520547945205,0.872413793103448,0.744827586206896
"891","classif.naiveBayes",0.152777777777778,0.847222222222222,0.682258064516129,0.364516129032258
"892","classif.svm",0.138888888888889,0.861111111111111,0.495161290322581,-0.00967741935483868
"893","classif.gbm",0.138888888888889,0.861111111111111,0.695967741935484,0.391935483870968
"894","classif.lda",0.180555555555556,0.819444444444444,0.680645161290323,0.361290322580645
"895","classif.mlp",0.138888888888889,0.861111111111111,0.533870967741935,0.0677419354838709
"896","classif.randomForest",0.166666666666667,0.833333333333333,0.699193548387097,0.398387096774194
"897","classif.rpart",0.125,0.875,0.668548387096774,0.337096774193548
"898","classif.glmnet",0.138888888888889,0.861111111111111,0.673387096774194,0.346774193548387
"899","classif.nnet",0.138888888888889,0.861111111111111,0.646774193548387,0.293548387096774
"900","classif.multinom",0.138888888888889,0.861111111111111,0.691935483870968,0.383870967741935
"901","classif.naiveBayes",0.208333333333333,0.791666666666667,0.821390374331551,0.642780748663102
"902","classif.svm",0.236111111111111,0.763888888888889,0.651336898395722,0.302673796791444
"903","classif.gbm",0.236111111111111,0.763888888888889,0.82192513368984,0.643850267379679
"904","classif.lda",0.194444444444444,0.805555555555556,0.818181818181818,0.636363636363636
"905","classif.mlp",0.236111111111111,0.763888888888889,0.82192513368984,0.643850267379679
"906","classif.randomForest",0.236111111111111,0.763888888888889,0.800534759358289,0.601069518716578
"907","classif.rpart",0.263888888888889,0.736111111111111,0.555614973262032,0.111229946524064
"908","classif.glmnet",0.222222222222222,0.777777777777778,0.805347593582888,0.610695187165775
"909","classif.nnet",0.236111111111111,0.763888888888889,0.770053475935829,0.540106951871658
"910","classif.multinom",0.222222222222222,0.777777777777778,0.817112299465241,0.634224598930481
"911","classif.naiveBayes",0.208333333333333,0.791666666666667,0.683333333333333,0.366666666666667
"912","classif.svm",0.166666666666667,0.833333333333333,0.597222222222222,0.194444444444444
"913","classif.gbm",0.166666666666667,0.833333333333333,0.686805555555556,0.373611111111111
"914","classif.lda",0.194444444444444,0.805555555555556,0.711111111111111,0.422222222222222
"915","classif.mlp",0.166666666666667,0.833333333333333,0.568055555555556,0.136111111111111
"916","classif.randomForest",0.194444444444444,0.805555555555556,0.742361111111111,0.484722222222222
"917","classif.rpart",0.194444444444444,0.805555555555556,0.622222222222222,0.244444444444444
"918","classif.glmnet",0.152777777777778,0.847222222222222,0.709722222222222,0.419444444444445
"919","classif.nnet",0.166666666666667,0.833333333333333,0.658333333333333,0.316666666666667
"920","classif.multinom",0.180555555555556,0.819444444444444,0.709722222222222,0.419444444444445
"921","classif.naiveBayes",0.10958904109589,0.89041095890411,0.742424242424242,0.484848484848485
"922","classif.svm",0.0958904109589041,0.904109589041096,0.601731601731602,0.203463203463204
"923","classif.gbm",0.0958904109589041,0.904109589041096,0.737012987012987,0.474025974025974
"924","classif.lda",0.10958904109589,0.89041095890411,0.779220779220779,0.558441558441559
"925","classif.mlp",0.0958904109589041,0.904109589041096,0.393939393939394,-0.212121212121212
"926","classif.randomForest",0.0821917808219178,0.917808219178082,0.754329004329004,0.508658008658009
"927","classif.rpart",0.123287671232877,0.876712328767123,0.597402597402597,0.194805194805195
"928","classif.glmnet",0.0958904109589041,0.904109589041096,0.781385281385281,0.562770562770563
"929","classif.nnet",0.0958904109589041,0.904109589041096,0.603896103896104,0.207792207792208
"930","classif.multinom",0.0958904109589041,0.904109589041096,0.79004329004329,0.58008658008658
"931","classif.naiveBayes",0.166666666666667,0.833333333333333,0.75390625,0.5078125
"932","classif.svm",0.0972222222222222,0.902777777777778,0.568359375,0.13671875
"933","classif.gbm",0.111111111111111,0.888888888888889,0.75390625,0.5078125
"934","classif.lda",0.0833333333333333,0.916666666666667,0.73828125,0.4765625
"935","classif.mlp",0.111111111111111,0.888888888888889,0.373046875,-0.25390625
"936","classif.randomForest",0.111111111111111,0.888888888888889,0.7255859375,0.451171875
"937","classif.rpart",0.0694444444444444,0.930555555555556,0.7548828125,0.509765625
"938","classif.glmnet",0.0972222222222222,0.902777777777778,0.75390625,0.5078125
"939","classif.nnet",0.111111111111111,0.888888888888889,0.67578125,0.3515625
"940","classif.multinom",0.0972222222222222,0.902777777777778,0.748046875,0.49609375
"941","classif.naiveBayes",0.166666666666667,0.833333333333333,0.60546875,0.2109375
"942","classif.svm",0.111111111111111,0.888888888888889,0.447265625,-0.10546875
"943","classif.gbm",0.111111111111111,0.888888888888889,0.681640625,0.36328125
"944","classif.lda",0.152777777777778,0.847222222222222,0.650390625,0.30078125
"945","classif.mlp",0.111111111111111,0.888888888888889,0.5810546875,0.162109375
"946","classif.randomForest",0.0972222222222222,0.902777777777778,0.751953125,0.50390625
"947","classif.rpart",0.125,0.875,0.66015625,0.3203125
"948","classif.glmnet",0.138888888888889,0.861111111111111,0.662109375,0.32421875
"949","classif.nnet",0.111111111111111,0.888888888888889,0.7373046875,0.474609375
"950","classif.multinom",0.138888888888889,0.861111111111111,0.6484375,0.296875
"951","classif.naiveBayes",0.191780821917808,0.808219178082192,0.719945355191257,0.439890710382514
"952","classif.svm",0.164383561643836,0.835616438356164,0.64207650273224,0.284153005464481
"953","classif.gbm",0.164383561643836,0.835616438356164,0.779371584699454,0.558743169398907
"954","classif.lda",0.219178082191781,0.780821917808219,0.754098360655738,0.508196721311475
"955","classif.mlp",0.164383561643836,0.835616438356164,0.724726775956284,0.449453551912568
"956","classif.randomForest",0.219178082191781,0.780821917808219,0.728825136612022,0.457650273224044
"957","classif.rpart",0.164383561643836,0.835616438356164,0.649590163934426,0.299180327868853
"958","classif.glmnet",0.150684931506849,0.849315068493151,0.769808743169399,0.539617486338798
"959","classif.nnet",0.164383561643836,0.835616438356164,0.663934426229508,0.327868852459016
"960","classif.multinom",0.178082191780822,0.821917808219178,0.748633879781421,0.497267759562842
"961","classif.naiveBayes",0.194444444444444,0.805555555555556,0.862891207153502,0.725782414307004
"962","classif.svm",0.152777777777778,0.847222222222222,0.581222056631893,0.162444113263785
"963","classif.gbm",0.152777777777778,0.847222222222222,0.908345752608048,0.816691505216095
"964","classif.lda",0.111111111111111,0.888888888888889,0.923994038748137,0.847988077496274
"965","classif.mlp",0.152777777777778,0.847222222222222,0.834575260804769,0.669150521609538
"966","classif.randomForest",0.166666666666667,0.833333333333333,0.831594634873323,0.663189269746647
"967","classif.rpart",0.166666666666667,0.833333333333333,0.638599105812221,0.277198211624441
"968","classif.glmnet",0.125,0.875,0.901639344262295,0.80327868852459
"969","classif.nnet",0.180555555555556,0.819444444444444,0.791356184798808,0.582712369597616
"970","classif.multinom",0.125,0.875,0.923994038748137,0.847988077496274
"971","classif.naiveBayes",0.232876712328767,0.767123287671233,0.682051282051282,0.364102564102564
"972","classif.svm",0.178082191780822,0.821917808219178,0.561538461538462,0.123076923076923
"973","classif.gbm",0.178082191780822,0.821917808219178,0.721153846153846,0.442307692307692
"974","classif.lda",0.191780821917808,0.808219178082192,0.721794871794872,0.443589743589744
"975","classif.mlp",0.178082191780822,0.821917808219178,0.616025641025641,0.232051282051282
"976","classif.randomForest",0.123287671232877,0.876712328767123,0.776282051282051,0.552564102564103
"977","classif.rpart",0.164383561643836,0.835616438356164,0.687820512820513,0.375641025641026
"978","classif.glmnet",0.178082191780822,0.821917808219178,0.735897435897436,0.471794871794872
"979","classif.nnet",0.178082191780822,0.821917808219178,0.673717948717949,0.347435897435898
"980","classif.multinom",0.178082191780822,0.821917808219178,0.714102564102564,0.428205128205128
"981","classif.naiveBayes",0.180555555555556,0.819444444444444,0.747222222222222,0.494444444444444
"982","classif.svm",0.166666666666667,0.833333333333333,0.508333333333333,0.0166666666666666
"983","classif.gbm",0.166666666666667,0.833333333333333,0.79375,0.5875
"984","classif.lda",0.166666666666667,0.833333333333333,0.772222222222222,0.544444444444445
"985","classif.mlp",0.166666666666667,0.833333333333333,0.755555555555556,0.511111111111111
"986","classif.randomForest",0.138888888888889,0.861111111111111,0.815277777777778,0.630555555555556
"987","classif.rpart",0.180555555555556,0.819444444444444,0.680555555555556,0.361111111111111
"988","classif.glmnet",0.180555555555556,0.819444444444444,0.811805555555556,0.623611111111111
"989","classif.nnet",0.166666666666667,0.833333333333333,0.572222222222222,0.144444444444444
"990","classif.multinom",0.166666666666667,0.833333333333333,0.7625,0.525
"991","classif.naiveBayes",0.180555555555556,0.819444444444444,0.738709677419355,0.47741935483871
"992","classif.svm",0.138888888888889,0.861111111111111,0.706451612903226,0.412903225806452
"993","classif.gbm",0.138888888888889,0.861111111111111,0.837903225806452,0.675806451612903
"994","classif.lda",0.152777777777778,0.847222222222222,0.816129032258065,0.632258064516129
"995","classif.mlp",0.138888888888889,0.861111111111111,0.290322580645161,-0.419354838709677
"996","classif.randomForest",0.125,0.875,0.87741935483871,0.754838709677419
"997","classif.rpart",0.138888888888889,0.861111111111111,0.737096774193548,0.474193548387097
"998","classif.glmnet",0.166666666666667,0.833333333333333,0.813709677419355,0.62741935483871
"999","classif.nnet",0.138888888888889,0.861111111111111,0.774193548387097,0.548387096774194
"1000","classif.multinom",0.152777777777778,0.847222222222222,0.812903225806452,0.625806451612903
